DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-04-20 10:39:39,2,31,18,0,32,1,37,1682
2022-04-20 10:47:05,2,6,3,0,32,1,446,3925
2022-04-20 10:48:02,2,30,21,0,32,1,57,2508
2022-04-20 10:48:38,2,6,3,0,32,1,36,317
2022-04-20 10:48:44,2,27,17,0,32,1,6,238
2022-04-20 10:50:24,2,4,3,0,32,1,100,587
2022-04-20 10:52:31,2,30,19,0,32,1,127,5588
2022-04-20 10:53:53,2,34,28,0,32,1,82,4089
2022-04-20 10:59:09,2,25,23,0,32,1,316,11587
2022-04-20 10:59:30,2,26,14,0,32,1,21,801
2022-04-20 11:00:52,2,25,19,0,32,1,82,3007
2022-04-20 11:01:56,2,26,17,0,32,1,64,2441
2022-04-20 11:01:59,2,18,17,0,32,1,3,79
2022-04-20 11:02:18,2,18,28,0,32,2,19,502
2022-04-20 11:06:36,2,31,18,0,32,1,258,11730
2022-04-20 11:08:00,2,6,15,0,32,4,84,739
2022-04-20 11:09:11,2,26,26,0,32,1,71,2707
2022-04-20 11:11:21,2,19,17,0,32,1,130,3623
2022-04-20 11:14:02,2,29,20,0,32,1,161,6848
2022-04-20 11:14:20,2,26,18,0,32,1,18,686
2022-04-20 11:19:59,2,26,22,0,32,1,339,12927
2022-04-20 11:21:58,2,28,16,0,32,1,119,4887
2022-04-20 11:26:00,2,6,3,0,32,1,242,2130
2022-04-20 11:26:51,2,39,17,0,32,1,51,2917
2022-04-20 11:27:07,2,28,34,0,32,2,16,657
2022-04-20 11:28:17,2,4,4,0,32,1,70,411
2022-04-20 11:37:29,2,27,23,0,32,1,552,21859
2022-04-20 11:38:20,2,36,18,0,32,1,51,2693
2022-04-20 11:43:51,2,26,21,0,32,1,331,12622
2022-04-20 11:44:19,2,33,17,0,32,1,28,1355
2022-04-20 11:48:20,2,27,22,0,32,1,241,9544
2022-04-20 11:49:56,2,32,22,0,32,1,96,4506
2022-04-20 11:50:00,2,28,17,0,32,1,4,164
2022-04-20 11:52:27,2,42,28,0,32,1,147,9055
2022-04-20 11:54:13,2,30,30,0,32,1,106,4664
2022-04-20 11:55:04,2,32,20,0,32,1,51,2394
2022-04-20 11:57:44,2,20,21,0,32,2,160,4693
2022-04-20 12:01:40,2,25,23,0,32,1,236,8653
2022-04-20 12:03:08,2,20,19,0,32,1,88,2581
2022-04-20 12:09:13,128,8,0,0,32,0,365,4283
2022-04-20 12:09:23,128,147,0,0,32,0,10,2156
2022-04-20 12:09:33,128,0,0,0,32,0,10,0
2022-04-20 12:09:43,128,0,0,0,32,0,10,0
2022-04-20 12:09:55,128,252,0,0,32,0,12,4435
2022-04-20 12:10:05,128,0,0,0,32,0,10,0
2022-04-20 12:10:09,2,25,14,0,32,1,4,147
2022-04-20 12:11:17,2,30,21,0,32,1,68,2992
2022-04-20 12:11:50,2,33,28,0,32,1,33,1597
2022-04-20 12:13:26,2,34,23,0,32,1,96,4787
2022-04-20 12:14:21,2,26,20,0,32,1,55,2097
2022-04-20 12:15:59,2,1,2,0,32,3,98,144
2022-04-20 12:16:47,2,24,21,0,32,1,48,1690
2022-04-20 12:19:18,2,26,21,0,32,1,151,5758
2022-04-20 12:21:20,2,34,20,0,32,1,122,6084
2022-04-20 12:23:56,2,29,15,0,32,1,156,6635
2022-04-20 12:24:35,2,42,31,0,32,1,39,2402
2022-04-20 12:25:21,2,31,20,0,32,1,46,2091
2022-04-20 12:27:19,2,27,21,0,32,1,118,4673
2022-04-20 12:27:37,2,27,17,0,32,1,18,713
2022-04-20 12:33:23,2,25,23,0,32,1,346,12687
2022-04-20 12:34:04,2,23,18,0,32,1,41,1383
2022-04-20 12:35:28,2,28,14,0,32,1,84,3450
2022-04-20 12:35:34,2,29,21,0,32,1,6,255
2022-04-20 12:35:36,2,29,15,0,32,1,2,85
2022-04-20 12:36:52,2,34,19,0,32,1,76,3790
2022-04-20 12:37:33,2,28,19,0,32,1,41,1684
2022-04-20 12:37:56,2,33,15,0,32,1,23,1113
2022-04-20 12:39:15,2,33,23,0,32,1,79,3824
2022-04-20 12:39:53,2,34,22,0,32,1,38,1895
2022-04-20 12:39:56,2,29,13,0,32,1,3,128
2022-04-20 12:40:40,2,28,25,0,32,1,44,1807
2022-04-20 12:42:31,2,4,5,0,32,2,111,651
2022-04-20 12:43:12,2,34,19,0,32,1,41,2045
2022-04-20 12:43:56,2,33,21,0,32,1,44,2130
2022-04-20 12:44:03,2,25,16,0,32,1,7,257
2022-04-20 12:44:47,2,27,19,0,32,1,44,1742
2022-04-20 12:45:47,2,6,3,0,32,1,60,528
2022-04-20 12:45:56,2,32,21,0,32,1,9,422
2022-04-20 12:47:02,2,18,20,0,32,2,66,1742
2022-04-20 12:49:46,128,125,34,0,32,0,164,30067
2022-04-20 12:52:25,2,25,22,0,32,1,159,5830
2022-04-20 12:53:00,2,23,40,0,32,3,35,1181
2022-04-20 12:54:29,2,29,15,0,32,1,89,3785
2022-04-20 12:56:40,2,16,11,0,32,1,131,3074
2022-04-20 12:56:54,2,25,19,0,32,1,14,513
2022-04-20 12:57:07,2,29,26,0,32,1,13,553
2022-04-20 12:57:09,2,30,17,0,32,1,2,88
2022-04-20 12:58:05,2,3,1,0,32,0,56,246
2022-04-20 12:59:29,2,37,23,0,32,1,84,4558
2022-04-20 12:59:33,2,31,16,0,32,1,4,182
2022-04-20 13:00:17,2,19,19,0,32,1,44,1226
2022-04-20 13:03:13,2,34,4,0,32,0,176,8777
2022-04-20 13:06:07,2,39,21,0,32,1,174,9953
