DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-27 17:29:33,2,29,10,0,32,1,79,3360
2022-09-27 17:30:20,2,28,19,0,32,1,47,1930
2022-09-27 17:32:40,2,31,16,0,32,1,140,6365
2022-09-27 17:33:36,2,38,18,0,32,1,56,3121
2022-09-27 17:36:01,2,32,16,0,32,1,145,6805
2022-09-27 17:38:22,2,28,18,0,32,1,141,5790
2022-09-27 17:41:20,2,30,17,0,32,1,178,7832
2022-09-27 17:41:27,2,28,16,0,32,1,7,287
2022-09-27 17:42:41,2,30,14,0,32,1,74,3256
2022-09-27 17:43:43,2,30,28,0,32,1,62,2728
2022-09-27 17:44:24,128,177,119,0,32,1,41,10644
2022-09-27 17:45:23,4,59,19,0,32,0,59,5105
2022-09-27 17:47:41,2,27,13,0,32,1,138,5465
2022-09-27 17:47:50,2,27,20,0,32,1,9,356
2022-09-27 17:48:31,2,64,15,0,32,0,41,3849
2022-09-27 17:50:09,2,35,29,0,32,1,98,5031
2022-09-27 17:51:50,2,42,29,0,32,1,101,6222
2022-09-27 17:52:39,2,30,18,0,32,1,49,2156
2022-09-27 17:53:27,2,34,14,0,32,1,48,2394
2022-09-27 17:54:22,2,27,16,0,32,1,55,2178
2022-09-27 17:55:39,2,32,17,0,32,1,77,3614
2022-09-27 17:56:41,2,36,14,0,32,1,62,3274
2022-09-27 17:56:48,2,41,15,0,32,1,7,421
2022-09-27 18:00:37,2,15,9,0,32,1,229,5038
2022-09-27 18:03:37,2,17,31,0,32,3,180,4488
2022-09-27 18:04:10,2,19,20,0,32,2,33,920
2022-09-27 18:04:16,2,34,19,0,32,1,6,299
2022-09-27 18:06:43,2,22,13,0,32,1,147,4743
2022-09-27 18:06:49,2,24,19,0,32,1,6,211
2022-09-27 18:06:52,2,25,19,0,32,1,3,110
2022-09-27 18:07:13,2,36,15,0,32,1,21,1109
2022-09-27 18:13:39,2,23,15,0,32,1,386,13021
2022-09-27 18:16:02,2,26,20,0,32,1,143,5453
2022-09-27 18:16:19,2,27,21,0,32,1,17,673
2022-09-27 18:21:35,2,34,16,0,32,1,316,15758
2022-09-27 18:22:55,2,30,11,0,32,1,80,3520
2022-09-27 18:24:55,2,29,28,0,32,1,120,5104
2022-09-27 18:27:42,2,23,19,0,32,1,167,5633
2022-09-27 18:28:54,2,27,43,0,32,2,72,2851
2022-09-27 18:36:43,2,33,19,0,32,1,469,22700
2022-09-27 18:37:11,2,28,32,0,32,2,28,1150
2022-09-27 18:41:29,2,32,15,0,32,1,258,12109
2022-09-27 18:43:34,2,10,10,0,32,1,125,1833
