DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-08-16 20:35:36,2,30,22,0,32,1,195,8580
2022-08-16 20:42:38,2,22,13,0,32,1,422,13617
2022-08-16 20:45:43,128,105,83,0,32,1,185,28490
2022-08-16 20:45:48,2,31,19,0,32,1,5,227
2022-08-16 20:46:09,2,31,18,0,32,1,21,955
2022-08-16 20:48:35,2,44,54,0,32,2,146,9422
2022-08-16 20:51:44,2,26,19,0,32,1,189,7207
2022-08-16 20:52:26,2,33,18,0,32,1,42,2033
2022-08-16 20:56:32,2,31,16,0,32,1,246,11185
2022-08-16 20:56:45,2,36,19,0,32,1,13,686
2022-08-16 20:59:12,2,34,14,0,32,1,147,7330
2022-08-16 21:07:23,2,39,19,0,32,1,491,28085
2022-08-16 21:16:02,2,45,19,0,32,1,519,34254
2022-08-16 21:27:34,2,29,20,0,32,1,692,29433
2022-08-16 21:29:23,2,54,19,0,32,1,109,8633
2022-08-16 21:30:02,2,34,12,0,32,1,39,1945
2022-08-16 21:30:32,2,68,32,0,32,1,30,2992
2022-08-16 21:34:20,2,35,18,0,32,1,228,11704
2022-08-16 21:38:41,2,39,24,0,32,1,261,14929
2022-08-16 21:40:34,2,30,17,0,32,1,113,4972
2022-08-16 22:10:12,128,167,64,0,32,1,1778,435490
2022-08-16 22:22:34,2,33,16,0,32,1,742,35913
2022-08-16 23:09:17,2,61,22,0,32,1,2803,250775
2022-08-16 23:16:06,2,28,17,0,32,1,409,16796
2022-08-17 00:54:04,2,28,20,0,32,1,5878,241389
2022-08-17 05:59:45,2,26,18,0,32,1,18341,699402
2022-08-17 06:07:27,2,24,19,0,32,1,462,16262
2022-08-17 06:18:10,2,31,10,0,32,0,643,29235
2022-08-17 06:32:53,2,36,17,0,32,1,883,46622
2022-08-17 06:34:51,2,28,20,0,32,1,118,4846
2022-08-17 06:37:16,2,24,19,0,32,1,145,5104
2022-08-17 06:46:55,128,255,195,0,32,1,579,216546
2022-08-17 07:08:26,2,27,21,0,32,1,1291,51123
2022-08-17 07:09:35,2,88,30,0,32,1,69,8906
2022-08-17 07:13:23,2,27,16,0,32,1,228,9029
2022-08-17 07:18:43,2,22,22,0,32,1,320,10325
2022-08-17 07:19:51,2,29,20,0,32,1,68,2892
2022-08-17 07:20:53,2,36,15,0,32,1,62,3274
2022-08-17 07:21:43,2,35,19,0,32,1,50,2567
2022-08-17 07:21:51,2,30,19,0,32,1,8,352
2022-08-17 07:26:23,2,26,47,0,32,3,272,10372
2022-08-17 07:27:29,2,28,16,0,32,1,66,2710
2022-08-17 07:33:55,2,36,18,0,32,1,386,20381
2022-08-17 07:34:09,2,29,9,0,32,0,14,595
2022-08-17 07:35:59,2,33,19,0,32,1,110,5324
2022-08-17 07:36:02,2,37,19,0,32,1,3,163
2022-08-17 07:37:07,2,32,19,0,32,1,65,3051
2022-08-17 07:38:33,2,30,18,0,32,1,86,3784
2022-08-17 07:39:00,2,29,13,0,32,1,27,1148
2022-08-17 07:46:27,2,28,17,0,32,1,447,18357
2022-08-17 07:51:55,2,32,18,0,32,1,328,15394
2022-08-17 07:52:28,128,6,4,0,32,1,33,290
2022-08-17 07:55:09,2,32,16,0,32,1,161,7556
2022-08-17 07:57:26,2,29,19,0,32,1,137,5827
2022-08-17 07:58:16,2,21,19,0,32,1,50,1540
2022-08-17 08:00:25,2,32,10,0,32,0,129,6054
2022-08-17 08:00:45,2,32,19,0,32,1,20,939
2022-08-17 08:02:59,2,35,12,0,32,1,134,6879
2022-08-17 08:03:15,2,34,19,0,32,1,16,798
2022-08-17 08:05:14,2,31,15,0,32,1,119,5411
2022-08-17 08:05:20,2,28,19,0,32,1,6,246
2022-08-17 08:06:57,2,36,16,0,32,1,97,5122
2022-08-17 08:07:30,2,30,16,0,32,1,33,1452
